File,SWE_Sum_mm,,,Year,SWE Sum
20130516_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20130517_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20130518_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20130519_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20130520_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20130521_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20130522_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20130523_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20130524_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20130924_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20130929_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20130930_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20131001_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20131002_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20131004_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20131005_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20131006_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20131008_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20131009_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20131010_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20131011_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20131012_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20131013_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20131014_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20131015_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20131016_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20131017_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20131018_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20131019_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20131021_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20131022_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20131023_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20131024_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20131025_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20131026_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20131027_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20131028_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20131029_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20131030_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20131101_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20131102_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20131103_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20131104_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20131105_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20131106_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20131107_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20131108_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20131109_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20131110_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20131111_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20131112_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20131113_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20131114_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20131115_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20131116_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20131117_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20131118_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20131119_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20131120_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20131121_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20131122_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20131123_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20131124_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20131126_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20131127_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20131128_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20131129_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20131130_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20131201_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20131202_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20131203_northern_hemisphere_swe_0.25grid.nc,13,,,2013,0.095588235
20131204_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20131205_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20131206_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20131207_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20131208_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20131209_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20131210_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20131211_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20131212_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20131213_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20131214_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20131215_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20131216_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20131217_northern_hemisphere_swe_0.25grid.nc,2,,,2013,0.014705882
20131218_northern_hemisphere_swe_0.25grid.nc,10,,,2013,0.073529412
20131219_northern_hemisphere_swe_0.25grid.nc,7,,,2013,0.051470588
20131220_northern_hemisphere_swe_0.25grid.nc,0,,,2013,0
20131221_northern_hemisphere_swe_0.25grid.nc,2,,,2013,0.014705882
20131222_northern_hemisphere_swe_0.25grid.nc,10,,,2013,0.073529412
20131223_northern_hemisphere_swe_0.25grid.nc,401,,,2013,2.948529412
20131224_northern_hemisphere_swe_0.25grid.nc,934,,,2013,6.867647059
20131225_northern_hemisphere_swe_0.25grid.nc,334,,,2013,2.455882353
20131226_northern_hemisphere_swe_0.25grid.nc,1025,,,2013,7.536764706
20131227_northern_hemisphere_swe_0.25grid.nc,1054,,,2013,7.75
20131228_northern_hemisphere_swe_0.25grid.nc,423,,,2013,3.110294118
20131229_northern_hemisphere_swe_0.25grid.nc,366,,,2013,2.691176471
20131230_northern_hemisphere_swe_0.25grid.nc,903,,,2013,6.639705882
20140101_northern_hemisphere_swe_0.25grid.nc,1298,,,2014,9.544117647
20140102_northern_hemisphere_swe_0.25grid.nc,1067,,,2014,7.845588235
20140103_northern_hemisphere_swe_0.25grid.nc,1072,,,2014,7.882352941
20140104_northern_hemisphere_swe_0.25grid.nc,865,,,2014,6.360294118
20140105_northern_hemisphere_swe_0.25grid.nc,868,,,2014,6.382352941
20140106_northern_hemisphere_swe_0.25grid.nc,1319,,,2014,9.698529412
20140107_northern_hemisphere_swe_0.25grid.nc,1356,,,2014,9.970588235
20140108_northern_hemisphere_swe_0.25grid.nc,1239,,,2014,9.110294118
20140109_northern_hemisphere_swe_0.25grid.nc,1221,,,2014,8.977941176
20140110_northern_hemisphere_swe_0.25grid.nc,1210,,,2014,8.897058824
20140111_northern_hemisphere_swe_0.25grid.nc,848,,,2014,6.235294118
20140112_northern_hemisphere_swe_0.25grid.nc,917,,,2014,6.742647059
20140113_northern_hemisphere_swe_0.25grid.nc,608,,,2014,4.470588235
20140114_northern_hemisphere_swe_0.25grid.nc,742,,,2014,5.455882353
20140115_northern_hemisphere_swe_0.25grid.nc,1247,,,2014,9.169117647
20140116_northern_hemisphere_swe_0.25grid.nc,2766,,,2014,20.33823529
20140117_northern_hemisphere_swe_0.25grid.nc,2756,,,2014,20.26470588
20140118_northern_hemisphere_swe_0.25grid.nc,2250,,,2014,16.54411765
20140119_northern_hemisphere_swe_0.25grid.nc,1393,,,2014,10.24264706
20140120_northern_hemisphere_swe_0.25grid.nc,2183,,,2014,16.05147059
20140121_northern_hemisphere_swe_0.25grid.nc,2319,,,2014,17.05147059
20140122_northern_hemisphere_swe_0.25grid.nc,2368,,,2014,17.41176471
20140123_northern_hemisphere_swe_0.25grid.nc,2375,,,2014,17.46323529
20140125_northern_hemisphere_swe_0.25grid.nc,2470,,,2014,18.16176471
20140126_northern_hemisphere_swe_0.25grid.nc,2138,,,2014,15.72058824
20140127_northern_hemisphere_swe_0.25grid.nc,2639,,,2014,19.40441176
20140128_northern_hemisphere_swe_0.25grid.nc,2725,,,2014,20.03676471
20140129_northern_hemisphere_swe_0.25grid.nc,2549,,,2014,18.74264706
20140130_northern_hemisphere_swe_0.25grid.nc,2969,,,2014,21.83088235
20140131_northern_hemisphere_swe_0.25grid.nc,3000,,,2014,22.05882353
20140201_northern_hemisphere_swe_0.25grid.nc,2494,,,2014,18.33823529
20140202_northern_hemisphere_swe_0.25grid.nc,2854,,,2014,20.98529412
20140203_northern_hemisphere_swe_0.25grid.nc,3361,,,2014,24.71323529
20140204_northern_hemisphere_swe_0.25grid.nc,3516,,,2014,25.85294118
20140205_northern_hemisphere_swe_0.25grid.nc,3269,,,2014,24.03676471
20140207_northern_hemisphere_swe_0.25grid.nc,3715,,,2014,27.31617647
20140208_northern_hemisphere_swe_0.25grid.nc,3728,,,2014,27.41176471
20140209_northern_hemisphere_swe_0.25grid.nc,4055,,,2014,29.81617647
20140210_northern_hemisphere_swe_0.25grid.nc,4192,,,2014,30.82352941
20140211_northern_hemisphere_swe_0.25grid.nc,3939,,,2014,28.96323529
20140212_northern_hemisphere_swe_0.25grid.nc,3987,,,2014,29.31617647
20140213_northern_hemisphere_swe_0.25grid.nc,3980,,,2014,29.26470588
20140214_northern_hemisphere_swe_0.25grid.nc,3736,,,2014,27.47058824
20140215_northern_hemisphere_swe_0.25grid.nc,4086,,,2014,30.04411765
20140216_northern_hemisphere_swe_0.25grid.nc,3978,,,2014,29.25
20140217_northern_hemisphere_swe_0.25grid.nc,4051,,,2014,29.78676471
20140218_northern_hemisphere_swe_0.25grid.nc,4241,,,2014,31.18382353
20140219_northern_hemisphere_swe_0.25grid.nc,4222,,,2014,31.04411765
20140220_northern_hemisphere_swe_0.25grid.nc,3585,,,2014,26.36029412
20140221_northern_hemisphere_swe_0.25grid.nc,3200,,,2014,23.52941176
20140222_northern_hemisphere_swe_0.25grid.nc,3366,,,2014,24.75
20140223_northern_hemisphere_swe_0.25grid.nc,4718,,,2014,34.69117647
20140224_northern_hemisphere_swe_0.25grid.nc,4235,,,2014,31.13970588
20140225_northern_hemisphere_swe_0.25grid.nc,4341,,,2014,31.91911765
20140226_northern_hemisphere_swe_0.25grid.nc,4450,,,2014,32.72058824
20140227_northern_hemisphere_swe_0.25grid.nc,4408,,,2014,32.41176471
20140228_northern_hemisphere_swe_0.25grid.nc,5001,,,2014,36.77205882
20140301_northern_hemisphere_swe_0.25grid.nc,4064,,,2014,29.88235294
20140302_northern_hemisphere_swe_0.25grid.nc,5130,,,2014,37.72058824
20140303_northern_hemisphere_swe_0.25grid.nc,5540,,,2014,40.73529412
20140304_northern_hemisphere_swe_0.25grid.nc,4993,,,2014,36.71323529
20140305_northern_hemisphere_swe_0.25grid.nc,5199,,,2014,38.22794118
20140306_northern_hemisphere_swe_0.25grid.nc,5355,,,2014,39.375
20140307_northern_hemisphere_swe_0.25grid.nc,4797,,,2014,35.27205882
20140308_northern_hemisphere_swe_0.25grid.nc,4470,,,2014,32.86764706
20140309_northern_hemisphere_swe_0.25grid.nc,5053,,,2014,37.15441176
20140310_northern_hemisphere_swe_0.25grid.nc,5552,,,2014,40.82352941
20140311_northern_hemisphere_swe_0.25grid.nc,3068,,,2014,22.55882353
20140312_northern_hemisphere_swe_0.25grid.nc,4060,,,2014,29.85294118
20140313_northern_hemisphere_swe_0.25grid.nc,5503,,,2014,40.46323529
20140314_northern_hemisphere_swe_0.25grid.nc,3969,,,2014,29.18382353
20140315_northern_hemisphere_swe_0.25grid.nc,4983,,,2014,36.63970588
20140316_northern_hemisphere_swe_0.25grid.nc,5150,,,2014,37.86764706
20140317_northern_hemisphere_swe_0.25grid.nc,4752,,,2014,34.94117647
20140318_northern_hemisphere_swe_0.25grid.nc,5769,,,2014,42.41911765
20140319_northern_hemisphere_swe_0.25grid.nc,3311,,,2014,24.34558824
20140320_northern_hemisphere_swe_0.25grid.nc,5978,,,2014,43.95588235
20140321_northern_hemisphere_swe_0.25grid.nc,3919,,,2014,28.81617647
20140322_northern_hemisphere_swe_0.25grid.nc,3532,,,2014,25.97058824
20140323_northern_hemisphere_swe_0.25grid.nc,3965,,,2014,29.15441176
20140324_northern_hemisphere_swe_0.25grid.nc,4040,,,2014,29.70588235
20140325_northern_hemisphere_swe_0.25grid.nc,4718,,,2014,34.69117647
20140326_northern_hemisphere_swe_0.25grid.nc,4651,,,2014,34.19852941
20140327_northern_hemisphere_swe_0.25grid.nc,2910,,,2014,21.39705882
20140328_northern_hemisphere_swe_0.25grid.nc,2731,,,2014,20.08088235
20140329_northern_hemisphere_swe_0.25grid.nc,2529,,,2014,18.59558824
20140330_northern_hemisphere_swe_0.25grid.nc,3235,,,2014,23.78676471
20140331_northern_hemisphere_swe_0.25grid.nc,2049,,,2014,15.06617647
20140401_northern_hemisphere_swe_0.25grid.nc,1644,,,2014,12.08823529
20140402_northern_hemisphere_swe_0.25grid.nc,2019,,,2014,14.84558824
20140403_northern_hemisphere_swe_0.25grid.nc,1620,,,2014,11.91176471
20140404_northern_hemisphere_swe_0.25grid.nc,1335,,,2014,9.816176471
20140405_northern_hemisphere_swe_0.25grid.nc,2075,,,2014,15.25735294
20140406_northern_hemisphere_swe_0.25grid.nc,1210,,,2014,8.897058824
20140407_northern_hemisphere_swe_0.25grid.nc,1050,,,2014,7.720588235
20140408_northern_hemisphere_swe_0.25grid.nc,735,,,2014,5.404411765
20140409_northern_hemisphere_swe_0.25grid.nc,542,,,2014,3.985294118
20140410_northern_hemisphere_swe_0.25grid.nc,363,,,2014,2.669117647
20140411_northern_hemisphere_swe_0.25grid.nc,371,,,2014,2.727941176
20140413_northern_hemisphere_swe_0.25grid.nc,208,,,2014,1.529411765
20140414_northern_hemisphere_swe_0.25grid.nc,155,,,2014,1.139705882
20140415_northern_hemisphere_swe_0.25grid.nc,323,,,2014,2.375
20140416_northern_hemisphere_swe_0.25grid.nc,168,,,2014,1.235294118
20140417_northern_hemisphere_swe_0.25grid.nc,103,,,2014,0.757352941
20140418_northern_hemisphere_swe_0.25grid.nc,95,,,2014,0.698529412
20140419_northern_hemisphere_swe_0.25grid.nc,72,,,2014,0.529411765
20140420_northern_hemisphere_swe_0.25grid.nc,31,,,2014,0.227941176
20140421_northern_hemisphere_swe_0.25grid.nc,2,,,2014,0.014705882
20140422_northern_hemisphere_swe_0.25grid.nc,3,,,2014,0.022058824
20140423_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20140424_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20140425_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20140427_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20140428_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20140429_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20140430_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20140501_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20140503_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20140504_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20140505_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20140508_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20140509_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20140510_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20140511_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20140512_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20140513_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20140514_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20140515_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20140516_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20140517_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20140518_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20140519_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20140520_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20140521_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20140522_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20140523_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20140524_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20140527_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20140528_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20140529_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20140530_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20141009_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20141010_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20141011_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20141014_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20141016_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20141020_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20141021_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20141022_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20141023_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20141026_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20141027_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20141028_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20141029_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20141030_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20141031_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20141101_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20141102_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20141103_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20141104_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20141105_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20141106_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20141107_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20141108_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20141109_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20141110_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20141112_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20141113_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20141114_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20141115_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20141116_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20141117_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20141118_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20141119_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20141120_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20141121_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20141122_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20141123_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20141124_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20141125_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20141126_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20141127_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20141128_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20141129_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20141130_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20141201_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20141202_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20141203_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20141204_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20141205_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20141206_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20141207_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20141208_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20141209_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20141210_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20141211_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20141212_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20141213_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20141214_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20141215_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20141216_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20141217_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20141218_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20141219_northern_hemisphere_swe_0.25grid.nc,15,,,2014,0.110294118
20141220_northern_hemisphere_swe_0.25grid.nc,458,,,2014,3.367647059
20141221_northern_hemisphere_swe_0.25grid.nc,120,,,2014,0.882352941
20141222_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20141223_northern_hemisphere_swe_0.25grid.nc,5,,,2014,0.036764706
20141224_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20141225_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20141226_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20141227_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20141228_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20141229_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20141230_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20141231_northern_hemisphere_swe_0.25grid.nc,0,,,2014,0
20150101_northern_hemisphere_swe_0.25grid.nc,42,,,2015,0.308823529
20150102_northern_hemisphere_swe_0.25grid.nc,80,,,2015,0.588235294
20150103_northern_hemisphere_swe_0.25grid.nc,60,,,2015,0.441176471
20150104_northern_hemisphere_swe_0.25grid.nc,90,,,2015,0.661764706
20150105_northern_hemisphere_swe_0.25grid.nc,1058,,,2015,7.779411765
20150106_northern_hemisphere_swe_0.25grid.nc,730,,,2015,5.367647059
20150107_northern_hemisphere_swe_0.25grid.nc,853,,,2015,6.272058824
20150108_northern_hemisphere_swe_0.25grid.nc,597,,,2015,4.389705882
20150109_northern_hemisphere_swe_0.25grid.nc,546,,,2015,4.014705882
20150110_northern_hemisphere_swe_0.25grid.nc,572,,,2015,4.205882353
20150111_northern_hemisphere_swe_0.25grid.nc,554,,,2015,4.073529412
20150112_northern_hemisphere_swe_0.25grid.nc,536,,,2015,3.941176471
20150113_northern_hemisphere_swe_0.25grid.nc,561,,,2015,4.125
20150114_northern_hemisphere_swe_0.25grid.nc,530,,,2015,3.897058824
20150115_northern_hemisphere_swe_0.25grid.nc,581,,,2015,4.272058824
20150116_northern_hemisphere_swe_0.25grid.nc,552,,,2015,4.058823529
20150117_northern_hemisphere_swe_0.25grid.nc,568,,,2015,4.176470588
20150118_northern_hemisphere_swe_0.25grid.nc,517,,,2015,3.801470588
20150119_northern_hemisphere_swe_0.25grid.nc,1653,,,2015,12.15441176
20150120_northern_hemisphere_swe_0.25grid.nc,1401,,,2015,10.30147059
20150121_northern_hemisphere_swe_0.25grid.nc,1756,,,2015,12.91176471
20150122_northern_hemisphere_swe_0.25grid.nc,1557,,,2015,11.44852941
20150123_northern_hemisphere_swe_0.25grid.nc,1735,,,2015,12.75735294
20150124_northern_hemisphere_swe_0.25grid.nc,1390,,,2015,10.22058824
20150125_northern_hemisphere_swe_0.25grid.nc,1407,,,2015,10.34558824
20150126_northern_hemisphere_swe_0.25grid.nc,1412,,,2015,10.38235294
20150127_northern_hemisphere_swe_0.25grid.nc,1158,,,2015,8.514705882
20150128_northern_hemisphere_swe_0.25grid.nc,1367,,,2015,10.05147059
20150129_northern_hemisphere_swe_0.25grid.nc,1991,,,2015,14.63970588
20150130_northern_hemisphere_swe_0.25grid.nc,1489,,,2015,10.94852941
20150131_northern_hemisphere_swe_0.25grid.nc,999,,,2015,7.345588235
20150201_northern_hemisphere_swe_0.25grid.nc,2232,,,2015,16.41176471
20150202_northern_hemisphere_swe_0.25grid.nc,2203,,,2015,16.19852941
20150203_northern_hemisphere_swe_0.25grid.nc,1989,,,2015,14.625
20150204_northern_hemisphere_swe_0.25grid.nc,2412,,,2015,17.73529412
20150205_northern_hemisphere_swe_0.25grid.nc,2512,,,2015,18.47058824
20150206_northern_hemisphere_swe_0.25grid.nc,2545,,,2015,18.71323529
20150207_northern_hemisphere_swe_0.25grid.nc,2520,,,2015,18.52941176
20150208_northern_hemisphere_swe_0.25grid.nc,2010,,,2015,14.77941176
20150209_northern_hemisphere_swe_0.25grid.nc,2002,,,2015,14.72058824
20150210_northern_hemisphere_swe_0.25grid.nc,2104,,,2015,15.47058824
20150211_northern_hemisphere_swe_0.25grid.nc,1732,,,2015,12.73529412
20150212_northern_hemisphere_swe_0.25grid.nc,2237,,,2015,16.44852941
20150213_northern_hemisphere_swe_0.25grid.nc,2188,,,2015,16.08823529
20150214_northern_hemisphere_swe_0.25grid.nc,2534,,,2015,18.63235294
20150215_northern_hemisphere_swe_0.25grid.nc,2639,,,2015,19.40441176
20150216_northern_hemisphere_swe_0.25grid.nc,2600,,,2015,19.11764706
20150217_northern_hemisphere_swe_0.25grid.nc,2569,,,2015,18.88970588
20150218_northern_hemisphere_swe_0.25grid.nc,2561,,,2015,18.83088235
20150219_northern_hemisphere_swe_0.25grid.nc,2549,,,2015,18.74264706
20150220_northern_hemisphere_swe_0.25grid.nc,2836,,,2015,20.85294118
20150221_northern_hemisphere_swe_0.25grid.nc,3126,,,2015,22.98529412
20150222_northern_hemisphere_swe_0.25grid.nc,3163,,,2015,23.25735294
20150223_northern_hemisphere_swe_0.25grid.nc,3080,,,2015,22.64705882
20150224_northern_hemisphere_swe_0.25grid.nc,3208,,,2015,23.58823529
20150225_northern_hemisphere_swe_0.25grid.nc,3333,,,2015,24.50735294
20150227_northern_hemisphere_swe_0.25grid.nc,3270,,,2015,24.04411765
20150228_northern_hemisphere_swe_0.25grid.nc,3488,,,2015,25.64705882
20150301_northern_hemisphere_swe_0.25grid.nc,4076,,,2015,29.97058824
20150302_northern_hemisphere_swe_0.25grid.nc,3660,,,2015,26.91176471
20150303_northern_hemisphere_swe_0.25grid.nc,2377,,,2015,17.47794118
20150304_northern_hemisphere_swe_0.25grid.nc,3014,,,2015,22.16176471
20150305_northern_hemisphere_swe_0.25grid.nc,3966,,,2015,29.16176471
20150306_northern_hemisphere_swe_0.25grid.nc,4673,,,2015,34.36029412
20150307_northern_hemisphere_swe_0.25grid.nc,4522,,,2015,33.25
20150308_northern_hemisphere_swe_0.25grid.nc,4403,,,2015,32.375
20150309_northern_hemisphere_swe_0.25grid.nc,3303,,,2015,24.28676471
20150310_northern_hemisphere_swe_0.25grid.nc,2988,,,2015,21.97058824
20150311_northern_hemisphere_swe_0.25grid.nc,2607,,,2015,19.16911765
20150312_northern_hemisphere_swe_0.25grid.nc,2055,,,2015,15.11029412
